DATAFLOW,freq,indic_bt,nace_r2,s_adj,unit,Country,Date,Num,OBS_FLAG
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,HU,2020-12,115.1,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,HU,2021-01,115.5,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,HU,2021-02,121.2,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,HU,2021-03,121.6,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,IE,2019-08,97.6,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,IE,2019-09,102.6,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,IE,2019-10,107.3,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,IE,2019-11,92.9,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,IE,2019-12,92.1,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,IE,2020-01,96.4,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,IE,2020-02,91.7,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,IE,2020-03,123.1,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,IE,2020-04,97.6,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,IE,2020-05,87.9,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,IE,2020-06,95.7,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,IE,2020-07,105.9,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,IE,2020-08,91.6,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,IE,2020-09,89,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,IE,2020-10,90.7,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,IE,2020-11,129.5,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,IE,2020-12,123.9,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,IE,2021-01,123.4,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,IE,2021-02,128.6,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,IE,2021-03,126,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,IT,2019-08,105.6,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,IT,2019-09,105,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,IT,2019-10,103.9,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,IT,2019-11,104.6,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,IT,2019-12,101.8,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,IT,2020-01,104.4,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,IT,2020-02,103,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,IT,2020-03,74.1,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,IT,2020-04,59.3,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,IT,2020-05,84.3,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,IT,2020-06,91.4,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,IT,2020-07,98.5,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,IT,2020-08,105.1,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,IT,2020-09,100.3,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,IT,2020-10,101.7,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,IT,2020-11,100.5,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,IT,2020-12,100.6,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,IT,2021-01,101.8,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,IT,2021-02,101.9,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,IT,2021-03,101.8,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LT,2019-08,116.9,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LT,2019-09,120.2,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LT,2019-10,117.6,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LT,2019-11,120.3,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LT,2019-12,117,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LT,2020-01,115.2,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LT,2020-02,117,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LT,2020-03,117,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LT,2020-04,107.7,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LT,2020-05,111.8,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LT,2020-06,114.8,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LT,2020-07,117.2,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LT,2020-08,119.5,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LT,2020-09,120.1,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LT,2020-10,118.5,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LT,2020-11,119,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LT,2020-12,119.7,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LT,2021-01,122.6,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LT,2021-02,126,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LT,2021-03,131.7,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LU,2019-08,101.3,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LU,2019-09,99.5,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LU,2019-10,96.7,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LU,2019-11,95.5,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LU,2019-12,93.2,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LU,2020-01,96.3,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LU,2020-02,97.5,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LU,2020-03,80.8,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LU,2020-04,68.7,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LU,2020-05,78.5,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LU,2020-06,85.5,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LU,2020-07,90.3,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LU,2020-08,91.2,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LU,2020-09,93.8,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LU,2020-10,94.1,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LU,2020-11,94.4,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LU,2020-12,91.2,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LU,2021-01,96.2,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LU,2021-02,94,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LU,2021-03,89.9,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LV,2019-08,119.2,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LV,2019-09,120.3,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LV,2019-10,117.8,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LV,2019-11,115.6,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LV,2019-12,115.1,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LV,2020-01,113.9,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LV,2020-02,116.5,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LV,2020-03,114.6,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LV,2020-04,105.4,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LV,2020-05,109.8,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LV,2020-06,115.2,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LV,2020-07,115.3,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LV,2020-08,115.4,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LV,2020-09,116.5,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LV,2020-10,116.9,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LV,2020-11,118.9,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LV,2020-12,120,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LV,2021-01,118.3,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LV,2021-02,119.6,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,LV,2021-03,120.1,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,ME,2019-08,109.5,s
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,ME,2019-09,114.6,s
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,ME,2019-10,106.1,s
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,ME,2019-11,109.8,s
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,ME,2019-12,124.3,s
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,ME,2020-01,118.5,s
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,ME,2020-02,104.7,s
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,ME,2020-03,113.9,s
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,ME,2020-04,69.6,s
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,ME,2020-05,89.5,s
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,ME,2020-06,93.6,s
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,ME,2020-07,111.9,s
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,ME,2020-08,106.7,s
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,MK,2019-08,114.3,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,MK,2019-09,114.5,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,MK,2019-10,114.4,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,MK,2019-11,110.6,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,MK,2019-12,107.1,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,MK,2020-01,116.5,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,MK,2020-02,117.1,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,MK,2020-03,102.8,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,MK,2020-04,75.9,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,MK,2020-05,83.1,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,MK,2020-06,94.1,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,MK,2020-07,102.2,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,MK,2020-08,103.9,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,MK,2020-09,108.6,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,MK,2020-10,107.7,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,MK,2020-11,106.1,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,MK,2020-12,109.8,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,MK,2021-01,103.8,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,MK,2021-02,104.5,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,MK,2021-03,110.7,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,MT,2019-08,108,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,MT,2019-09,105.3,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,MT,2019-10,103.6,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,MT,2019-11,104.8,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,MT,2019-12,108.6,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,MT,2020-01,111.4,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,MT,2020-02,112.1,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,MT,2020-03,103.9,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,MT,2020-04,96.4,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,MT,2020-05,98,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,MT,2020-06,97.9,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,MT,2020-07,101.8,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,MT,2020-08,103.7,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,MT,2020-09,102.2,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,MT,2020-10,105.8,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,MT,2020-11,102.6,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,MT,2020-12,102.9,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,MT,2021-01,103.2,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,MT,2021-02,98.9,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,MT,2021-03,101,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,NL,2019-08,101.9,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,NL,2019-09,103.1,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,NL,2019-10,102.8,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,NL,2019-11,101.7,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,NL,2019-12,100.1,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,NL,2020-01,102.6,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,NL,2020-02,101.7,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,NL,2020-03,100.6,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,NL,2020-04,94.1,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,NL,2020-05,93.6,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,NL,2020-06,94.6,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,NL,2020-07,97,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,NL,2020-08,97.2,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,NL,2020-09,97.7,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,NL,2020-10,99.8,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,NL,2020-11,98.9,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,NL,2020-12,99,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,NL,2021-01,100.9,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,NL,2021-02,98.4,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,NL,2021-03,101.3,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,NO,2019-08,94.4,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,NO,2019-09,93.6,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,NO,2019-10,97.2,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,NO,2019-11,99.8,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,NO,2019-12,100.6,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,NO,2020-01,98.3,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,NO,2020-02,100.8,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,NO,2020-03,102.2,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,NO,2020-04,101.6,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,NO,2020-05,100.4,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,NO,2020-06,98.9,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,NO,2020-07,101.4,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,NO,2020-08,102.7,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,NO,2020-09,101.1,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,NO,2020-10,97.5,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,NO,2020-11,99.1,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,NO,2020-12,102.3,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,NO,2021-01,103.3,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,NO,2021-02,102,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,NO,2021-03,103,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,PL,2019-08,120.5,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,PL,2019-09,121.3,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,PL,2019-10,122.6,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,PL,2019-11,124.1,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,PL,2019-12,120.6,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,PL,2020-01,123.3,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,PL,2020-02,124.8,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,PL,2020-03,116,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,PL,2020-04,91.6,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,PL,2020-05,103.9,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,PL,2020-06,115.4,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,PL,2020-07,123.2,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,PL,2020-08,122.6,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,PL,2020-09,125.4,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,PL,2020-10,126.6,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,PL,2020-11,127.6,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,PL,2020-12,128,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,PL,2021-01,129.8,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,PL,2021-02,130.2,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,PL,2021-03,134,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,PT,2019-08,103.5,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,PT,2019-09,100.8,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,PT,2019-10,104.3,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,PT,2019-11,103.2,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,PT,2019-12,106.5,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,PT,2020-01,107.1,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,PT,2020-02,104.6,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,PT,2020-03,96,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,PT,2020-04,74.4,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,PT,2020-05,76.8,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,PT,2020-06,85.8,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,PT,2020-07,97.9,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,PT,2020-08,107,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,PT,2020-09,103.9,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,PT,2020-10,105.7,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,PT,2020-11,100,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,PT,2020-12,101.7,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,PT,2021-01,100.9,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,PT,2021-02,102,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,PT,2021-03,101,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,RO,2019-08,112.9,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,RO,2019-09,113.5,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,RO,2019-10,111.3,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,RO,2019-11,111.2,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,RO,2019-12,111,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,RO,2020-01,113.8,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,RO,2020-02,115.4,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,RO,2020-03,101.1,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,RO,2020-04,72.9,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,RO,2020-05,84.3,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,RO,2020-06,98,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,RO,2020-07,103.2,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,RO,2020-08,108.7,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,RO,2020-09,110.3,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,RO,2020-10,112.3,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,RO,2020-11,111.8,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,RO,2020-12,112.8,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,RO,2021-01,113.5,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,RO,2021-02,113.4,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,RO,2021-03,114.3,p
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,RS,2019-08,110,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,RS,2019-09,111.6,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,RS,2019-10,112.3,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,RS,2019-11,113.9,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,RS,2019-12,113.7,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,RS,2020-01,115.5,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,RS,2020-02,113.5,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,RS,2020-03,110.5,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,RS,2020-04,92.2,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,RS,2020-05,101.2,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,RS,2020-06,108.5,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,RS,2020-07,112.4,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,RS,2020-08,116,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,RS,2020-09,115.6,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,RS,2020-10,115.8,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,RS,2020-11,112.7,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,RS,2020-12,117.3,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,RS,2021-01,119.1,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,RS,2021-02,122.4,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,RS,2021-03,117.5,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,SE,2019-08,112.2,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,SE,2019-09,112.1,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,SE,2019-10,110.7,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,SE,2019-11,112.3,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,SE,2019-12,110.4,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,SE,2020-01,111.8,
ESTAT:STS_INPR_M(1.0),M,PROD,B-D,SCA,I15,SE,2020-02,111.4,
